subject_id,gender_sr,age_sr,party,party_dem,party_rep,ideo,ideo_lib,ideo_con,peoria_treat,imm_treat,ubi_treat,peoria_targeting,imm_targeting,ubi_targeting,target_dummy,treat_dummy,persuade,peoria_cond
4450,1,18,2,NA,2,4,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,5,control
4451,1,21,2,NA,2,4,NA,NA,naive,control,naive,NA,NA,NA,0,1,5,video
4451,1,21,2,NA,2,4,NA,NA,naive,control,naive,NA,NA,NA,0,NA,4,video
4451,1,21,2,NA,2,4,NA,NA,naive,control,naive,NA,NA,NA,0,NA,4,video
4452,1,35,1,1,NA,2,NA,1,targeting,naive,single_best,cov_profile_3,NA,NA,1,1,5,video
4452,1,35,1,1,NA,2,NA,1,targeting,naive,single_best,cov_profile_3,NA,NA,0,NA,1,video
4452,1,35,1,1,NA,2,NA,1,targeting,naive,single_best,cov_profile_3,NA,NA,0,NA,7,video
4453,1,30,3,NA,NA,3,NA,NA,targeting,control,single_best,cov_profile_3,NA,NA,1,1,5,video
4453,1,30,3,NA,NA,3,NA,NA,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,6,video
4453,1,30,3,NA,NA,3,NA,NA,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,4,video
4454,2,41,1,1,NA,1,1,NA,single_best,control,naive,NA,NA,NA,0,0,4,control
4454,2,41,1,1,NA,1,1,NA,single_best,control,naive,NA,NA,NA,0,NA,4,control
4454,2,41,1,1,NA,1,1,NA,single_best,control,naive,NA,NA,NA,0,NA,5,control
4455,1,46,1,1,NA,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,1,3,video
4455,1,46,1,1,NA,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,NA,3,video
4455,1,46,1,1,NA,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,NA,7,video
4456,2,57,1,2,NA,4,NA,NA,naive,single_best,targeting,NA,NA,cov_profile_3,0,1,4,video
4456,2,57,1,2,NA,4,NA,NA,naive,single_best,targeting,NA,NA,cov_profile_3,1,NA,5,video
4456,2,57,1,2,NA,4,NA,NA,naive,single_best,targeting,NA,NA,cov_profile_3,0,NA,4,video
4457,1,39,2,NA,1,2,NA,1,targeting,naive,control,cov_profile_1,NA,NA,1,1,1,video
4457,1,39,2,NA,1,2,NA,1,targeting,naive,control,cov_profile_1,NA,NA,0,NA,7,video
4457,1,39,2,NA,1,2,NA,1,targeting,naive,control,cov_profile_1,NA,NA,0,NA,1,video
4458,2,27,1,2,NA,3,NA,NA,targeting,targeting,naive,cov_profile_3,cov_profile_1,NA,1,0,5,control
4458,2,27,1,2,NA,3,NA,NA,targeting,targeting,naive,cov_profile_3,cov_profile_1,NA,0,NA,1,control
4458,2,27,1,2,NA,3,NA,NA,targeting,targeting,naive,cov_profile_3,cov_profile_1,NA,1,NA,7,control
4459,1,30,1,1,NA,1,1,NA,NA,naive,single_best,NA,NA,NA,NA,NA,NA,NA
4459,1,30,1,1,NA,1,1,NA,NA,naive,single_best,NA,NA,NA,0,NA,1,NA
4459,1,30,1,1,NA,1,1,NA,NA,naive,single_best,NA,NA,NA,0,NA,NA,NA
4460,1,63,3,NA,NA,3,NA,NA,targeting,single_best,naive,cov_profile_3,NA,NA,1,0,2,control
4460,1,63,3,NA,NA,3,NA,NA,targeting,single_best,naive,cov_profile_3,NA,NA,0,NA,4,control
4460,1,63,3,NA,NA,3,NA,NA,targeting,single_best,naive,cov_profile_3,NA,NA,0,NA,6,control
4461,1,64,3,NA,NA,3,NA,NA,single_best,naive,control,NA,NA,NA,0,1,5,video
4461,1,64,3,NA,NA,3,NA,NA,single_best,naive,control,NA,NA,NA,0,NA,2,video
4461,1,64,3,NA,NA,3,NA,NA,single_best,naive,control,NA,NA,NA,0,NA,7,video
4462,1,40,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_3,cov_profile_1,0,0,5,control
4462,1,40,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_3,cov_profile_1,1,NA,1,control
4462,1,40,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_3,cov_profile_1,1,NA,7,control
4463,2,64,1,2,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,1,5,video
4463,2,64,1,2,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,NA,4,video
4463,2,64,1,2,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,NA,7,video
4464,2,58,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_2,NA,NA,1,0,2,control
4464,2,58,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_2,NA,NA,0,NA,1,control
4464,2,58,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_2,NA,NA,0,NA,7,control
4465,1,38,3,NA,NA,2,NA,1,naive,naive,control,NA,NA,NA,0,1,4,video
4465,1,38,3,NA,NA,2,NA,1,naive,naive,control,NA,NA,NA,0,NA,1,video
4465,1,38,3,NA,NA,2,NA,1,naive,naive,control,NA,NA,NA,0,NA,4,video
4466,2,34,2,NA,2,4,NA,NA,targeting,targeting,naive,cov_profile_2,cov_profile_2,NA,1,0,4,control
4466,2,34,2,NA,2,4,NA,NA,targeting,targeting,naive,cov_profile_2,cov_profile_2,NA,0,NA,2,control
4466,2,34,2,NA,2,4,NA,NA,targeting,targeting,naive,cov_profile_2,cov_profile_2,NA,1,NA,5,control
4467,1,32,2,NA,1,1,1,NA,single_best,single_best,single_best,NA,NA,NA,0,0,4,control
4467,1,32,2,NA,1,1,1,NA,single_best,single_best,single_best,NA,NA,NA,0,NA,3,control
4467,1,32,2,NA,1,1,1,NA,single_best,single_best,single_best,NA,NA,NA,0,NA,6,control
4468,2,58,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,0,5,control
4468,2,58,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,NA,4,control
4468,2,58,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,NA,4,control
4469,2,64,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_2,cov_profile_1,NA,1,0,3,control
4469,2,64,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_2,cov_profile_1,NA,0,NA,7,control
4469,2,64,2,NA,1,2,NA,1,targeting,targeting,single_best,cov_profile_2,cov_profile_1,NA,1,NA,6,control
4470,2,37,1,2,NA,1,2,NA,naive,naive,targeting,NA,NA,cov_profile_3,0,0,4,control
4470,2,37,1,2,NA,1,2,NA,naive,naive,targeting,NA,NA,cov_profile_3,1,NA,3,control
4470,2,37,1,2,NA,1,2,NA,naive,naive,targeting,NA,NA,cov_profile_3,0,NA,5,control
4471,1,42,2,NA,1,2,NA,2,targeting,targeting,control,cov_profile_3,cov_profile_1,NA,1,0,5,control
4471,1,42,2,NA,1,2,NA,2,targeting,targeting,control,cov_profile_3,cov_profile_1,NA,0,NA,1,control
4471,1,42,2,NA,1,2,NA,2,targeting,targeting,control,cov_profile_3,cov_profile_1,NA,1,NA,4,control
4472,1,40,1,1,NA,2,NA,1,single_best,targeting,control,NA,cov_profile_2,NA,0,0,4,control
4472,1,40,1,1,NA,2,NA,1,single_best,targeting,control,NA,cov_profile_2,NA,0,NA,2,control
4472,1,40,1,1,NA,2,NA,1,single_best,targeting,control,NA,cov_profile_2,NA,1,NA,6,control
4473,2,23,3,NA,NA,4,NA,NA,naive,targeting,single_best,NA,cov_profile_2,NA,0,1,4,video
4473,2,23,3,NA,NA,4,NA,NA,naive,targeting,single_best,NA,cov_profile_2,NA,0,NA,1,video
4473,2,23,3,NA,NA,4,NA,NA,naive,targeting,single_best,NA,cov_profile_2,NA,1,NA,7,video
4474,2,63,3,NA,NA,3,NA,NA,naive,control,targeting,NA,NA,cov_profile_2,0,0,1,control
4474,2,63,3,NA,NA,3,NA,NA,naive,control,targeting,NA,NA,cov_profile_2,1,NA,7,control
4474,2,63,3,NA,NA,3,NA,NA,naive,control,targeting,NA,NA,cov_profile_2,0,NA,4,control
4475,2,52,1,1,NA,1,1,NA,single_best,single_best,naive,NA,NA,NA,0,1,4,video
4475,2,52,1,1,NA,1,1,NA,single_best,single_best,naive,NA,NA,NA,0,NA,1,video
4475,2,52,1,1,NA,1,1,NA,single_best,single_best,naive,NA,NA,NA,0,NA,7,video
4476,1,40,1,1,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_2,1,0,1,control
4476,1,40,1,1,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_2,1,NA,1,control
4476,1,40,1,1,NA,3,NA,NA,targeting,control,targeting,cov_profile_1,NA,cov_profile_2,0,NA,7,control
4477,2,61,2,NA,2,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,0,2,control
4477,2,61,2,NA,2,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,7,control
4477,2,61,2,NA,2,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,4,control
4478,1,39,3,NA,NA,4,NA,NA,single_best,targeting,control,NA,cov_profile_3,NA,0,0,3,control
4478,1,39,3,NA,NA,4,NA,NA,single_best,targeting,control,NA,cov_profile_3,NA,0,NA,7,control
4478,1,39,3,NA,NA,4,NA,NA,single_best,targeting,control,NA,cov_profile_3,NA,1,NA,NA,control
4479,2,50,3,NA,NA,4,NA,NA,targeting,targeting,NA,cov_profile_2,cov_profile_1,NA,1,0,4,control
4479,2,50,3,NA,NA,4,NA,NA,targeting,targeting,NA,cov_profile_2,cov_profile_1,NA,NA,NA,NA,control
4479,2,50,3,NA,NA,4,NA,NA,targeting,targeting,NA,cov_profile_2,cov_profile_1,NA,1,NA,NA,control
4480,2,58,3,NA,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,1,3,video
4480,2,58,3,NA,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,7,video
4480,2,58,3,NA,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,4,video
4481,2,60,1,1,NA,1,2,NA,naive,naive,single_best,NA,NA,NA,0,0,5,control
4481,2,60,1,1,NA,1,2,NA,naive,naive,single_best,NA,NA,NA,0,NA,4,control
4481,2,60,1,1,NA,1,2,NA,naive,naive,single_best,NA,NA,NA,0,NA,7,control
4482,1,64,1,1,NA,1,1,NA,targeting,single_best,control,cov_profile_3,NA,NA,1,0,3,control
4482,1,64,1,1,NA,1,1,NA,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,7,control
4482,1,64,1,1,NA,1,1,NA,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,5,control
4483,1,58,2,NA,2,2,NA,2,single_best,control,naive,NA,NA,NA,0,0,1,control
4483,1,58,2,NA,2,2,NA,2,single_best,control,naive,NA,NA,NA,0,NA,7,control
4483,1,58,2,NA,2,2,NA,2,single_best,control,naive,NA,NA,NA,0,NA,2,control
4484,1,34,1,1,NA,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_2,0,0,4,control
4484,1,34,1,1,NA,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_2,1,NA,4,control
4484,1,34,1,1,NA,2,NA,2,single_best,single_best,targeting,NA,NA,cov_profile_2,0,NA,5,control
4485,2,59,2,NA,1,2,NA,1,targeting,naive,NA,cov_profile_3,NA,NA,1,0,3,control
4485,2,59,2,NA,1,2,NA,1,targeting,naive,NA,cov_profile_3,NA,NA,NA,NA,NA,control
4485,2,59,2,NA,1,2,NA,1,targeting,naive,NA,cov_profile_3,NA,NA,0,NA,NA,control
4486,2,56,1,2,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,0,4,control
4486,2,56,1,2,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,1,NA,4,control
4486,2,56,1,2,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,NA,7,control
4487,2,41,2,NA,1,2,NA,1,NA,control,NA,NA,NA,NA,NA,NA,NA,NA
4487,2,41,2,NA,1,2,NA,1,NA,control,NA,NA,NA,NA,NA,NA,NA,NA
4487,2,41,2,NA,1,2,NA,1,NA,control,NA,NA,NA,NA,0,NA,NA,NA
4488,2,21,2,NA,2,1,2,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,1,3,video
4488,2,21,2,NA,2,1,2,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,NA,1,video
4488,2,21,2,NA,2,1,2,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,NA,4,video
4489,1,58,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,1,58,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,1,58,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4490,1,38,1,1,NA,2,NA,1,targeting,naive,naive,cov_profile_3,NA,NA,1,1,5,video
4490,1,38,1,1,NA,2,NA,1,targeting,naive,naive,cov_profile_3,NA,NA,0,NA,3,video
4490,1,38,1,1,NA,2,NA,1,targeting,naive,naive,cov_profile_3,NA,NA,0,NA,6,video
4491,2,35,1,1,NA,3,NA,NA,naive,targeting,targeting,NA,cov_profile_2,cov_profile_2,0,0,2,control
4491,2,35,1,1,NA,3,NA,NA,naive,targeting,targeting,NA,cov_profile_2,cov_profile_2,1,NA,1,control
4491,2,35,1,1,NA,3,NA,NA,naive,targeting,targeting,NA,cov_profile_2,cov_profile_2,1,NA,7,control
4492,2,44,3,NA,NA,2,NA,1,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,0,4,control
4492,2,44,3,NA,NA,2,NA,1,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,1,NA,6,control
4492,2,44,3,NA,NA,2,NA,1,targeting,control,targeting,cov_profile_1,NA,cov_profile_3,0,NA,5,control
4493,2,44,3,NA,NA,3,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,0,0,3,control
4493,2,44,3,NA,NA,3,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,0,NA,2,control
4493,2,44,3,NA,NA,3,NA,NA,single_best,targeting,naive,NA,cov_profile_3,NA,1,NA,4,control
4494,1,21,2,NA,1,1,1,NA,naive,single_best,targeting,NA,NA,cov_profile_1,0,0,4,control
4494,1,21,2,NA,1,1,1,NA,naive,single_best,targeting,NA,NA,cov_profile_1,1,NA,2,control
4494,1,21,2,NA,1,1,1,NA,naive,single_best,targeting,NA,NA,cov_profile_1,0,NA,7,control
4495,2,62,2,NA,1,2,NA,1,single_best,targeting,control,NA,cov_profile_2,NA,0,0,4,control
4495,2,62,2,NA,1,2,NA,1,single_best,targeting,control,NA,cov_profile_2,NA,0,NA,5,control
4495,2,62,2,NA,1,2,NA,1,single_best,targeting,control,NA,cov_profile_2,NA,1,NA,5,control
4496,1,63,2,NA,2,2,NA,2,targeting,control,targeting,cov_profile_2,NA,cov_profile_3,1,0,3,control
4496,1,63,2,NA,2,2,NA,2,targeting,control,targeting,cov_profile_2,NA,cov_profile_3,1,NA,7,control
4496,1,63,2,NA,2,2,NA,2,targeting,control,targeting,cov_profile_2,NA,cov_profile_3,0,NA,1,control
4497,1,26,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_3,NA,1,1,1,video
4497,1,26,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_3,NA,0,NA,1,video
4497,1,26,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_2,cov_profile_3,NA,1,NA,6,video
4498,2,18,1,2,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,0,4,control
4498,2,18,1,2,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,6,control
4498,2,18,1,2,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,6,control
4499,1,62,1,1,NA,1,1,NA,single_best,single_best,control,NA,NA,NA,0,1,5,video
4499,1,62,1,1,NA,1,1,NA,single_best,single_best,control,NA,NA,NA,0,NA,1,video
4499,1,62,1,1,NA,1,1,NA,single_best,single_best,control,NA,NA,NA,0,NA,7,video
4500,1,47,2,NA,1,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_3,1,1,4,video
4500,1,47,2,NA,1,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_3,1,NA,3,video
4500,1,47,2,NA,1,3,NA,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_3,0,NA,6,video
4501,2,41,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,1,3,video
4501,2,41,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,NA,1,video
4501,2,41,3,NA,NA,3,NA,NA,naive,single_best,naive,NA,NA,NA,0,NA,7,video
4502,1,21,3,NA,NA,2,NA,2,targeting,single_best,single_best,cov_profile_3,NA,NA,1,0,2,control
4502,1,21,3,NA,NA,2,NA,2,targeting,single_best,single_best,cov_profile_3,NA,NA,0,NA,7,control
4502,1,21,3,NA,NA,2,NA,2,targeting,single_best,single_best,cov_profile_3,NA,NA,0,NA,4,control
4503,2,59,1,2,NA,3,NA,NA,targeting,targeting,control,cov_profile_2,cov_profile_3,NA,1,0,5,control
4503,2,59,1,2,NA,3,NA,NA,targeting,targeting,control,cov_profile_2,cov_profile_3,NA,0,NA,4,control
4503,2,59,1,2,NA,3,NA,NA,targeting,targeting,control,cov_profile_2,cov_profile_3,NA,1,NA,6,control
4504,2,57,1,2,NA,2,NA,2,single_best,targeting,single_best,NA,cov_profile_1,NA,0,0,2,control
4504,2,57,1,2,NA,2,NA,2,single_best,targeting,single_best,NA,cov_profile_1,NA,0,NA,7,control
4504,2,57,1,2,NA,2,NA,2,single_best,targeting,single_best,NA,cov_profile_1,NA,1,NA,4,control
4505,1,60,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505,1,60,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505,1,60,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4506,2,41,2,NA,1,2,NA,1,single_best,targeting,single_best,NA,cov_profile_2,NA,0,0,1,control
4506,2,41,2,NA,1,2,NA,1,single_best,targeting,single_best,NA,cov_profile_2,NA,0,NA,7,control
4506,2,41,2,NA,1,2,NA,1,single_best,targeting,single_best,NA,cov_profile_2,NA,1,NA,1,control
4507,1,45,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_2,0,1,5,video
4507,1,45,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_2,1,NA,1,video
4507,1,45,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_1,cov_profile_2,1,NA,7,video
4508,1,61,1,2,NA,3,NA,NA,targeting,control,targeting,cov_profile_2,NA,cov_profile_1,1,1,3,video
4508,1,61,1,2,NA,3,NA,NA,targeting,control,targeting,cov_profile_2,NA,cov_profile_1,1,NA,7,video
4508,1,61,1,2,NA,3,NA,NA,targeting,control,targeting,cov_profile_2,NA,cov_profile_1,0,NA,4,video
4509,1,38,3,NA,NA,1,2,NA,targeting,naive,targeting,cov_profile_1,NA,cov_profile_3,1,1,3,video
4509,1,38,3,NA,NA,1,2,NA,targeting,naive,targeting,cov_profile_1,NA,cov_profile_3,1,NA,7,video
4509,1,38,3,NA,NA,1,2,NA,targeting,naive,targeting,cov_profile_1,NA,cov_profile_3,0,NA,5,video
4510,2,41,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,0,4,control
4510,2,41,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,NA,6,control
4510,2,41,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,1,NA,6,control
4511,2,50,2,NA,1,1,2,NA,single_best,control,targeting,NA,NA,cov_profile_2,0,0,4,control
4511,2,50,2,NA,1,1,2,NA,single_best,control,targeting,NA,NA,cov_profile_2,1,NA,1,control
4511,2,50,2,NA,1,1,2,NA,single_best,control,targeting,NA,NA,cov_profile_2,0,NA,7,control
4512,2,57,2,NA,2,3,NA,NA,naive,control,targeting,NA,NA,cov_profile_3,0,1,3,video
4512,2,57,2,NA,2,3,NA,NA,naive,control,targeting,NA,NA,cov_profile_3,1,NA,5,video
4512,2,57,2,NA,2,3,NA,NA,naive,control,targeting,NA,NA,cov_profile_3,0,NA,3,video
4513,1,63,2,NA,1,2,NA,1,targeting,control,targeting,cov_profile_3,NA,cov_profile_3,1,0,3,control
4513,1,63,2,NA,1,2,NA,1,targeting,control,targeting,cov_profile_3,NA,cov_profile_3,1,NA,7,control
4513,1,63,2,NA,1,2,NA,1,targeting,control,targeting,cov_profile_3,NA,cov_profile_3,0,NA,5,control
4514,2,43,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_1,0,1,5,video
4514,2,43,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_1,1,NA,1,video
4514,2,43,1,1,NA,2,NA,1,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_1,1,NA,7,video
4515,1,60,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4515,1,60,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4515,1,60,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4516,1,23,2,NA,1,2,NA,1,targeting,targeting,naive,cov_profile_2,cov_profile_1,NA,1,0,3,control
4516,1,23,2,NA,1,2,NA,1,targeting,targeting,naive,cov_profile_2,cov_profile_1,NA,0,NA,6,control
4516,1,23,2,NA,1,2,NA,1,targeting,targeting,naive,cov_profile_2,cov_profile_1,NA,1,NA,6,control
4517,2,25,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_1,NA,NA,1,1,2,video
4517,2,25,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_1,NA,NA,0,NA,2,video
4517,2,25,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_1,NA,NA,0,NA,6,video
4518,2,27,3,NA,NA,3,NA,NA,single_best,single_best,single_best,NA,NA,NA,0,0,3,control
4518,2,27,3,NA,NA,3,NA,NA,single_best,single_best,single_best,NA,NA,NA,0,NA,4,control
4518,2,27,3,NA,NA,3,NA,NA,single_best,single_best,single_best,NA,NA,NA,0,NA,3,control
4519,1,41,2,NA,1,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,1,1,video
4519,1,41,2,NA,1,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,NA,7,video
4519,1,41,2,NA,1,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,NA,1,video
4520,1,62,2,NA,1,2,NA,1,targeting,single_best,control,cov_profile_3,NA,NA,1,1,3,video
4520,1,62,2,NA,1,2,NA,1,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,4,video
4520,1,62,2,NA,1,2,NA,1,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,4,video
4521,2,26,1,1,NA,1,1,NA,naive,naive,single_best,NA,NA,NA,0,0,5,control
4521,2,26,1,1,NA,1,1,NA,naive,naive,single_best,NA,NA,NA,0,NA,7,control
4521,2,26,1,1,NA,1,1,NA,naive,naive,single_best,NA,NA,NA,0,NA,1,control
4522,1,63,3,NA,NA,1,2,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_3,cov_profile_3,1,1,2,video
4522,1,63,3,NA,NA,1,2,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_3,cov_profile_3,1,NA,7,video
4522,1,63,3,NA,NA,1,2,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_3,cov_profile_3,1,NA,3,video
4523,1,26,1,1,NA,1,1,NA,targeting,naive,naive,cov_profile_1,NA,NA,1,0,1,control
4523,1,26,1,1,NA,1,1,NA,targeting,naive,naive,cov_profile_1,NA,NA,0,NA,1,control
4523,1,26,1,1,NA,1,1,NA,targeting,naive,naive,cov_profile_1,NA,NA,0,NA,6,control
4524,1,22,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4524,1,22,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4524,1,22,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4525,2,27,1,1,NA,1,1,NA,naive,single_best,single_best,NA,NA,NA,0,1,5,video
4525,2,27,1,1,NA,1,1,NA,naive,single_best,single_best,NA,NA,NA,0,NA,4,video
4525,2,27,1,1,NA,1,1,NA,naive,single_best,single_best,NA,NA,NA,0,NA,6,video
4526,2,27,4,NA,NA,4,NA,NA,single_best,single_best,control,NA,NA,NA,0,0,3,control
4526,2,27,4,NA,NA,4,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,1,control
4526,2,27,4,NA,NA,4,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,7,control
4527,1,36,3,NA,NA,4,NA,NA,naive,targeting,naive,NA,cov_profile_1,NA,0,1,5,video
4527,1,36,3,NA,NA,4,NA,NA,naive,targeting,naive,NA,cov_profile_1,NA,0,NA,1,video
4527,1,36,3,NA,NA,4,NA,NA,naive,targeting,naive,NA,cov_profile_1,NA,1,NA,7,video
4528,2,30,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_2,1,0,2,control
4528,2,30,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_2,1,NA,1,control
4528,2,30,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_3,NA,cov_profile_2,0,NA,7,control
4529,2,52,2,NA,2,2,NA,2,targeting,control,control,cov_profile_1,NA,NA,1,1,1,video
4529,2,52,2,NA,2,2,NA,2,targeting,control,control,cov_profile_1,NA,NA,0,NA,7,video
4529,2,52,2,NA,2,2,NA,2,targeting,control,control,cov_profile_1,NA,NA,0,NA,1,video
4530,1,60,1,1,NA,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_2,0,1,3,video
4530,1,60,1,1,NA,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_2,1,NA,4,video
4530,1,60,1,1,NA,2,NA,1,single_best,single_best,targeting,NA,NA,cov_profile_2,0,NA,4,video
4531,2,55,1,1,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,0,4,control
4531,2,55,1,1,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,1,NA,7,control
4531,2,55,1,1,NA,1,1,NA,single_best,single_best,targeting,NA,NA,cov_profile_3,0,NA,7,control
4532,1,61,2,NA,1,2,NA,1,naive,single_best,single_best,NA,NA,NA,0,0,4,control
4532,1,61,2,NA,1,2,NA,1,naive,single_best,single_best,NA,NA,NA,0,NA,4,control
4532,1,61,2,NA,1,2,NA,1,naive,single_best,single_best,NA,NA,NA,0,NA,4,control
4533,2,50,4,NA,NA,4,NA,NA,targeting,naive,control,cov_profile_1,NA,NA,1,1,5,video
4533,2,50,4,NA,NA,4,NA,NA,targeting,naive,control,cov_profile_1,NA,NA,0,NA,4,video
4533,2,50,4,NA,NA,4,NA,NA,targeting,naive,control,cov_profile_1,NA,NA,0,NA,7,video
4534,2,42,1,2,NA,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,1,4,video
4534,2,42,1,2,NA,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,1,video
4534,2,42,1,2,NA,3,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,6,video
